cik,days_to_first_price_update,days_to_final_price_revision,days_from_priced_to_listing,days_from_s1_to_listing,size_of_first_price_update,size_of_final_price_revision,percent_first_price_update,percent_final_price_revision,pct_first_price_change,days_to_first_price_change,prange_change_first_price_update,prange_change_plus,delay_in_price_update,number_of_price_updates,number_of_price_updates_up,number_of_price_updates_down,offer_in_filing_price_range,Coname,Year,date_1st_pricing,date_last_pricing,date_s1_filing,date_424b,date_trading,Date,Offer Price,Open,Close,High,Low,Volume,open_return,close_return,SIC,FF49_industry,BAA_yield_changes,confidential_IPO,foreign,exchange,amends,VC,underwriter_rank_single,underwriter_rank_avg,underwriter_rank_med,underwriter_num_leads,underwriter_collective_rank,underwriter_tier,share_overhang,shares_offered,total_dual_class_shares,proceeds,market_cap,liab_over_assets,price_to_earnings,price_to_sales,EPS,sales,priceupdate_down,priceupdate_up,M3_IPO_volume,M3_indust_rets,M3_initial_returns,M3_pct_above_midpoint,IoT_15day_CASI_all,IoT_15day_CASI_business_industrial,IoT_15day_CASI_finance,IoT_15day_CASI_weighted_finance,IoT_30day_CASI_all,IoT_30day_CASI_business_industrial,IoT_30day_CASI_finance,IoT_30day_CASI_weighted_finance,IoT_60day_CASI_all,IoT_60day_CASI_business_industrial,IoT_60day_CASI_finance,IoT_60day_CASI_weighted_finance,IoT_15day_CASI_news,IoT_60day_CASI_news,IoT_30day_CASI_news,IoT_entity_type,gtrends_name,pct_final_revision_down,pct_final_revision_up,media_1st_pricing,media_listing,lockup_expiration,lockup_period
1550695,,11.0,11.0,38.0,,-4.0,0.0,-30.76923076923077,-30.76923076923077,11.0,,0.0,1.0,1,0,1,under,PERFORMANT FINANCIAL CORP,2012,2012-07-30,2012-08-10,2012-07-03,2012-08-10,2012-08-10,2012/08/10,9.0,9.25,10.600000381469727,10.800000190734863,9.199999809265137,6054075.0,2.777777671813965,17.77777862548828,7320,BusSv,-0.20000000298023224,0,0,NASDAQ,None,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,5.01655387878418,9000000.0,45148984.0,117000000.0,586936792.0,1.021070574826261,55.3975263803681,5.828625825479896,0.23466751765665425,100699000.0,0.0,0.0,6.0,0.09000000357627869,14.366666793823242,52.0,0.14395055660013997,0.0,0.261437772031738,0.13512944287729264,1.891149705434852,0.0,11.464939320438088,4.45202967529098,39.084312188398684,0.0,48.899959863692324,29.32809068403033,0.261437772031738,48.899959863692324,11.464939320438088,Search term,Performant Financial,30.76923076923077,0.0,0,8,2013-02-06,180
1552000,7.0,8.0,8.0,119.0,2.0,2.0,10.0,10.0,10.0,7.0,-2.0,2.0,0.875,1,1,0,above,MPLX LP,2012,2012-10-18,2012-10-26,2012-07-02,2012-10-29,2012-10-26,2012/10/26,22.0,25.5,27.20000076293945,27.68000030517578,25.35000038146973,14401300.0,15.909090995788574,23.636363983154297,4610,Trans,-0.33000001311302185,0,0,New York Stock Exchange,Up,1,9.00100040435791,8.699999809265138,8.699999809265138,3,26.0,8.5+,2.135925769805908,17300000.0,36951516.0,346000000.0,739030320.0,0.044152903569525837,11.369697230769232,3.472886842105264,1.7590617932969246,212800000.0,0.0,10.0,7.333333492279053,2.490000009536743,19.56666755676269,40.0,-0.3621335284876314,0.0,0.0,-0.1207111761625438,0.5554289404655626,0.0,0.0,0.18514298015518751,5.804202361213174,0.0,0.0,1.9347341204043915,-0.3621335284876314,5.804202361213174,0.5554289404655626,Search term,Mplx,0.0,10.0,5,4,2013-04-24,180
1552275,,10.0,10.0,91.0,,0.5,0.0,2.5,2.5,10.0,,0.0,1.0,1,1,0,within,SUSSER PETROLEUM PARTNERS LP,2012,2012-09-10,2012-09-20,2012-06-22,2012-09-21,2012-09-20,2012/09/20,20.5,23.399999618530273,22.90999984741211,23.809999465942386,22.520000457763672,4901187.0,14.146341323852539,11.756097793579102,5172,Whlsl,-0.029999999329447743,0,0,New York Stock Exchange,None,0,8.50100040435791,8.300000190734862,8.300000190734862,4,33.0,7+,1.151519536972046,9500000.0,10939436.0,190000000.0,218788720.0,0.5007888352014104,40.68973777199181,0.10133029265030356,0.4915244259393263,2159164000.0,0.0,0.0,5.666666507720947,0.5199999809265137,20.13333320617676,41.0,-0.15563772626637407,-0.22225490167435213,0.0,-0.12596420931357538,0.2903579523946638,-0.08007560603434753,0.0,0.07009411545343874,3.9396629224117294,1.3326452578413328,0.0,1.7574360600843542,-0.22225490167435213,1.3326452578413328,-0.08007560603434753,Search term,Susser Petroleum,0.0,2.5,0,0,2013-03-19,180
1552797,,8.0,8.0,116.0,,1.0,0.0,5.0,5.0,8.0,,0.0,1.0,1,1,0,within,"DELEK LOGISTICS PARTNERS, LP",2012,2012-10-25,2012-11-02,2012-07-12,2012-11-05,2012-11-02,2012/11/02,21.0,23.11000061035156,22.350000381469727,23.739999771118164,22.350000381469727,6562815.0,10.047618865966797,6.428571224212647,5171,Whlsl,-0.33000001311302185,0,0,New York Stock Exchange,None,0,8.50100040435791,8.300000190734862,8.300000190734862,2,16.5,7+,1.4999072551727295,8000000.0,11999258.0,160000000.0,239985160.0,0.5150207342719357,48.02584750850511,0.4784746083742222,0.4164424166894321,501563000.0,0.0,0.0,7.333333492279053,2.5799999237060547,19.56666755676269,40.0,0.23281734190998657,2.7029446053004373,0.0,0.9785873157368079,-0.11505330287921328,4.1011035449017355,0.0,1.3286834140075074,2.0999172860327158,4.951364315486862,0.0,2.350427200506526,2.7029446053004373,4.951364315486862,4.1011035449017355,Company,Delek Inc,0.0,5.0,0,6,2013-05-01,180
1553588,13.0,14.0,14.0,107.0,1.0,1.0,8.333333333333332,8.333333333333332,8.333333333333332,13.0,-2.0,2.0,0.9285714285714286,1,1,0,within,"SFX ENTERTAINMENT, INC",2013,2013-09-25,2013-10-09,2013-06-25,2013-10-10,2013-10-09,2013/10/09,13.0,13.0,11.890000343322756,13.390000343322756,10.640000343322754,17027600.0,0.0,-8.538461685180664,7900,Fun,0.15000000596046448,0,0,NASDAQ Global Market,Up,1,8.50100040435791,8.300000190734862,8.300000190734862,4,33.0,7+,4.192357540130615,20000000.0,83847152.0,240000000.0,1006165824.0,0.4548280436375156,-22.533499596882557,26.79322088781189,-0.5325404493166327,37553000.0,0.0,8.333333333333332,15.0,11.15999984741211,23.36666679382324,44.33333206176758,0.6086083011556941,0.0,0.0,0.2028694337185647,3.8522293284296176,0.0,0.0,1.2840764428098725,8.447504001642875,0.0,0.0,2.8158346672142915,0.6086083011556941,8.447504001642875,3.8522293284296176,Music industry company,SFX Entertainment,0.0,8.333333333333332,0,27,2014-04-07,180
1554859,63.0,77.0,77.0,98.0,-4.5,-6.0,-34.615384615384606,-46.15384615384616,-34.615384615384606,63.0,0.0,0.0,0.8181818181818182,2,0,2,under,"SEMLER SCIENTIFIC, INC.",2014,2013-12-06,2014-02-21,2013-11-15,2014-02-21,2014-02-21,2014/02/21,7.0,6.0,6.989999771118164,7.0,6.0,459471.0,-14.285714149475098,-0.1428571492433548,3845,MedEq,0.07000000029802322,1,0,NASDAQ,Down,0,3.000999927520752,3.0,3.0,1,3.0,0+,3.2923195362091064,1430000.0,4708017.0,18590000.0,61204221.0,1.1711136890951277,-27.40896596506941,26.914784960422164,-0.4742973527920566,2274000.0,34.615384615384606,0.0,15.666666984558105,1.1100000143051147,23.33333396911621,42.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,Semler Scientific,46.15384615384616,0.0,0,0,2014-08-20,180
1555177,,9.0,9.0,46.0,,-3.0,0.0,-15.0,-15.0,9.0,,0.0,1.0,1,0,1,under,EMERGE ENERGY SERVICES LP,2013,2013-04-30,2013-05-09,2013-03-25,2013-05-10,2013-05-09,2013/05/09,17.0,16.899999618530273,16.549999237060547,17.149999618530273,16.5,5472249.0,-0.5882353186607361,-2.647058725357056,1400,Mines,-0.25999999046325684,1,0,New York Stock Exchange,None,0,9.00100040435791,8.600000381469728,8.600000381469728,4,34.5,8.5+,3.0959572792053223,7500000.0,23219680.0,150000000.0,464393600.0,1.1363894002440984,27.650702274402825,6.9627559987578405,0.7233089344900533,66696808.0,0.0,0.0,7.666666507720947,-6.940000057220459,19.933332443237305,59.66666793823242,0.5664627217418131,0.5160964474224062,0.0,0.3608530563880731,15.360629389982703,14.484033408363802,0.0,9.948220932782167,49.29515498445977,47.806395848470146,0.0,32.36718361097664,0.5160964474224062,47.806395848470146,14.484033408363802,Search term,Emerge Energy Services,15.0,0.0,0,0,2013-11-05,180
1555280,,15.0,15.0,175.0,,2.5,0.0,10.638297872340424,10.638297872340424,15.0,,0.0,1.0,1,1,0,above,ZOETIS INC.,2013,2013-01-17,2013-02-01,2012-08-13,2013-02-04,2013-02-01,2013/02/01,26.0,31.5,31.01000022888184,31.739999771118164,30.46999931335449,66782968.0,21.153846740722656,19.269229888916016,2834,Drugs,0.2199999988079071,0,0,New York Stock Exchange,None,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,8.5+,5.807200908660889,86100000.0,500000000.0,2023350000.0,11750000000.0,0.30403116531165314,26.345291479820627,3.718354430379746,0.892,3160000000.0,0.0,0.0,4.0,7.630000114440918,14.800000190734865,35.66666793823242,10.165556002236784,10.153684538661695,1.1033322059594537,7.140857582285976,22.03725105325993,29.51229766629458,6.699775254795158,19.41644132478322,28.084166973421002,36.18061804398963,53.42403873013026,39.22960791584696,5.628508372310574,44.80232838705994,18.106036460544868,Search term,Zoetis,0.0,10.638297872340424,7,47,2013-07-31,180
1555365,,9.0,9.0,80.0,,2.0,0.0,13.333333333333336,13.333333333333336,9.0,,0.0,1.0,1,1,0,above,WHITEWAVE FOODS CO,2012,2012-10-17,2012-10-26,2012-08-07,2012-10-26,2012-10-26,2012/10/26,17.0,19.0,16.75,19.170000076293945,16.270000457763672,28303650.0,11.764705657958984,-1.470588207244873,2020,Food,-0.33000001311302185,0,0,New York Stock Exchange,None,0,9.00100040435791,8.699999809265138,8.699999809265138,3,26.0,8.5+,1.0,23000000.0,23000000.0,345000000.0,345000000.0,0.4757126598953908,5.980135549739129,0.31180127142617,2.508304347826087,1106474000.0,0.0,0.0,7.333333492279053,-0.5799999833106995,19.56666755676269,40.0,-1.5582661209051576,-0.15054109073087563,0.0,-0.5696024038786777,-2.428819636104548,-0.48113086902815194,0.0,-0.9699835017109,-0.8928385025535691,-0.6564470834124322,0.0,-0.5164285286553337,-0.15054109073087563,-0.6564470834124322,-0.48113086902815194,Company,Horizon Organic,0.0,13.333333333333336,0,0,2013-04-24,180
1555492,,13.0,13.0,205.0,,2.0,0.0,18.181818181818183,18.181818181818183,13.0,,0.0,1.0,1,1,0,above,FAIRWAY GROUP HOLDINGS CORP,2013,2013-04-04,2013-04-17,2012-09-24,2013-04-17,2013-04-17,2013/04/17,13.0,18.0,17.350000381469727,18.40999984741211,16.0,12994170.0,38.46154022216797,33.46154022216797,5411,Rtail,-0.25999999046325684,0,0,NASDAQ Global Market,None,0,8.50100040435791,8.0,8.0,5,40.0,7+,3.024346351623535,13650000.0,41282328.0,150150000.0,454105608.0,0.9794709562530588,-8.083191370440913,0.9410754529685684,-1.3608486420630157,482539000.0,0.0,0.0,7.666666507720947,3.25,19.933332443237305,59.66666793823242,-0.10342345576989616,0.0,0.0,-0.03447448525663205,0.41545531117581497,0.0,0.0,0.13848510372527165,2.3671492654777206,0.0,0.0,0.7890497551592401,-0.10342345576989616,2.3671492654777206,0.41545531117581497,Organization,Fairway Group Holdings,0.0,18.181818181818183,4,21,2013-10-14,180
1555538,,10.0,10.0,163.0,,-1.0,0.0,-5.0,-5.0,10.0,,0.0,1.0,1,0,1,within,"SUNCOKE ENERGY PARTNERS, L.P.",2013,2013-01-08,2013-01-18,2012-08-08,2013-01-18,2013-01-18,2013/01/18,19.0,19.0,18.25,19.280000686645508,18.0,15252340.0,0.0,-3.9473683834075928,3312,Steel,0.2199999988079071,0,0,New York Stock Exchange,None,1,9.00100040435791,8.5,8.5,3,25.5,7+,1.1636812686920166,13500000.0,15709697.0,270000000.0,314193940.0,0.3036547012254636,7.570938313253013,0.5671370758122743,2.641680485626171,554000000.0,0.0,0.0,4.0,4.360000133514403,14.800000190734865,35.66666793823242,-0.22513611553702845,-0.18294379122681487,0.0,-0.13602663558794775,1.2564233502589903,1.5339407627346275,0.0,0.9301213709978725,2.820045849906553,5.806541931892983,0.0,2.875529260599845,-0.18294379122681487,5.806541931892983,1.5339407627346275,Search term,Suncoke Energy,5.0,0.0,15,15,2013-07-17,180
1556766,,11.0,11.0,82.0,,-4.0,0.0,-20.0,-20.0,11.0,,0.0,1.0,1,0,1,under,"ALON USA PARTNERS, LP",2012,2012-11-09,2012-11-20,2012-08-31,2012-11-21,2012-11-20,2012/11/20,16.0,17.0,18.399999618530273,19.25,16.84000015258789,7311236.0,6.25,15.0,2911,Oil,-0.33000001311302185,0,0,New York Stock Exchange,None,0,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,8.5+,6.25,10000000.0,62500000.0,200000000.0,1250000000.0,0.9388319450454348,4.652617004012417,0.4714862112914535,4.2986559999999985,2651191000.0,0.0,0.0,6.333333492279053,-1.3600000143051147,15.399999618530273,51.0,0.15258704099376655,-0.15439235647197522,0.0,-0.0006017718260695609,0.843140884321925,-0.22133753131746417,0.0,0.2072677843348203,-1.966131766410316,0.013639761897710951,0.0,-0.6508306681708682,-0.15439235647197522,0.013639761897710951,-0.22133753131746417,Petroleum Refineries company,Alon USA,20.0,0.0,0,14,2013-05-20,180
1556884,,13.0,13.0,63.0,,0.09999999999999963,0.0,1.7391304347826024,1.7391304347826024,13.0,,0.0,1.0,1,1,0,within,KOFAX LTD,2013,2013-11-22,2013-12-05,2013-10-03,2013-12-05,2013-12-05,2013/12/05,5.8499999046325675,8.0,6.670000076293945,8.5,6.5,825472.0,36.75213623046875,14.017093658447266,7372,Softw,-0.09000000357627869,0,1,NASDAQ,None,1,0.0,0.0,0.0,1,0.0,0+,45.81925964355469,2000000.0,91638520.0,11500000.0,526921490.0,0.3745710721284581,52.686880311968785,1.9785425318604075,0.10913532868055922,266318000.0,0.0,0.0,18.66666603088379,3.190000057220459,25.33333396911621,52.0,-1.3553564312871305,0.4923284587199433,4.49842929007649,1.2118004391697674,-0.5544705876452283,2.7485596488860926,4.49842929007649,2.230839450439118,-1.4393777120972215,-0.3190696940039253,4.49842929007649,0.9133272946584478,2.4953788743982166,2.0896797980362822,3.623494469481291,Software company,Kofax,0.0,1.7391304347826024,0,4,2014-06-03,180
1557860,,11.0,11.0,325.0,,-2.0,0.0,-16.666666666666664,-16.666666666666664,11.0,,0.0,1.0,1,0,1,under,GLOBANT S.A.,2014,2014-07-07,2014-07-18,2013-08-27,2014-07-18,2014-07-18,2014/07/18,10.0,12.949999809265135,11.25,12.989999771118164,11.0,4147881.0,29.5,12.5,7374,BusSv,-0.029999999329447743,1,1,New York Stock Exchange,None,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,8.5+,5.700026988983152,5850000.0,33345158.0,70200000.0,400141896.0,0.4334934466626192,116.86387149532707,9.278652660869565,0.10268357402894897,43125000.0,0.0,0.0,20.66666603088379,-1.6100000143051147,12.033333778381348,23.0,6.786151927932464,5.44171511089785,0.0,4.075955679610104,10.121673067350452,8.884487837097732,0.0,6.335386968149394,12.599829026842224,10.772775917643148,0.0,7.790868314828456,5.44171511089785,10.772775917643148,8.884487837097732,Company,Globant,16.666666666666664,0.0,0,5,2015-01-14,180
1558785,,9.0,9.0,109.0,,0.0,0.0,0.0,0.0,9.0,,0.0,1.0,0,0,0,within,"CVR REFINING, LP",2013,2013-01-08,2013-01-17,2012-10-01,2013-01-18,2013-01-17,2013/01/17,25.0,25.25,25.04999923706055,25.8700008392334,25.03000068664551,18897570.0,1.0,0.20000000298023224,2911,Oil,0.2199999988079071,0,0,New York Stock Exchange,None,0,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,8.5+,6.1500000953674325,24000000.0,147600000.0,600000000.0,3690000000.0,0.5762151071219548,6.824146010833562,0.5707152546928956,3.663462059620596,6465571000.0,0.0,0.0,4.0,7.889999866485598,14.800000190734865,35.66666793823242,0.42412372827570544,15.792689922840356,0.0,5.40560455037202,0.5664635728362196,19.01537972305409,0.0,6.527281098630103,0.4907303170143524,-54.99817854034487,0.0,-18.169149407776835,15.792689922840356,-54.99817854034487,19.01537972305409,Petroleum industry Business,CVR Energy,0.0,0.0,0,0,2013-07-16,180
1559865,14.0,15.0,15.0,68.0,1.0,1.0,5.263157894736842,5.263157894736842,5.263157894736842,14.0,-2.0,2.0,0.9333333333333332,1,1,0,within,"EVERTEC, INC.",2013,2013-03-28,2013-04-12,2013-02-06,2013-04-15,2013-04-12,2013/04/12,20.0,21.850000381469727,20.440000534057614,22.0,20.15999984741211,20211270.0,9.25,2.200000047683716,7374,BusSv,0.119999997317791,1,0,New York Stock Exchange,Up,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,3.1308889389038086,25263159.0,79096144.0,480000021.0,1502826736.0,0.8747577333558341,19.42489899956053,4.398294143126399,0.9781260638950996,341684000.0,0.0,5.263157894736842,6.666666507720947,4.8400001525878915,21.33333396911621,58.66666793823242,1.2988396017591843,0.0895930273074491,0.37884658509237545,0.5890930713863363,2.166925422399896,1.4767457698673436,10.228016489678557,4.623895893981932,2.203935741243121,3.346604493977402,49.373951611803854,18.308163949008122,0.23421980619991228,26.36027805289063,5.852381129772951,Search term,EVERTEC,0.0,5.263157894736842,3,16,2013-10-09,180
1560186,,5.0,5.0,414.0,,0.0,0.0,0.0,0.0,5.0,,0.0,1.0,0,0,0,within,NORTH ATLANTIC DRILLING LTD.,2014,2014-01-24,2014-01-29,2012-12-12,2014-01-30,2014-01-29,2014/01/29,9.25,8.5,8.539999961853027,8.979999542236328,8.390000343322754,5643152.0,-8.108108520507812,-7.675675868988037,1381,Oil,-0.1899999976158142,0,1,New York Stock Exchange,None,0,9.00100040435791,8.699999809265138,8.699999809265138,3,26.0,8.5+,17.844554901123047,13513514.0,241142656.0,125000004.5,2230569568.0,0.7720267519627799,11.896371029333332,2.1999897110168654,0.7775480419358075,1013900000.0,0.0,0.0,14.666666984558105,-6.96999979019165,24.16666603088379,35.0,0.8034470468206749,-0.2068859122067179,0.0,0.19885371153798564,1.0379697666071341,0.016378278642124038,0.0,0.35144934841641934,0.5003877248909444,2.5637253036767955,0.0,1.02137100952258,-0.2068859122067179,2.5637253036767955,0.016378278642124038,Search term,North Atlantic Drilling,0.0,0.0,0,0,2014-07-28,180
1560443,,9.0,9.0,39.0,,0.0,0.0,0.0,0.0,9.0,,0.0,1.0,0,0,0,within,NEW SOURCE ENERGY PARTNERS L.P.,2013,2013-01-30,2013-02-08,2012-12-31,2013-02-08,2013-02-08,2013/02/08,20.0,20.0,19.489999771118164,20.049999237060547,19.190000534057614,987269.0,0.0,-2.549999952316284,1311,Oil,0.2199999988079071,1,0,New York Stock Exchange,None,0,7.000999927520753,3.5,3.5,2,7.0,0+,1.2862499952316284,4000000.0,5145000.0,80000000.0,102900000.0,0.8460966692112981,51.09235352532274,3.8906533575317614,0.3914480077745384,26448000.0,0.0,0.0,4.0,7.889999866485598,14.800000190734865,35.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,NEW Source Energy Partners,0.0,0.0,0,5,2013-08-07,180
1561387,,14.0,14.0,53.0,,-1.0,0.0,-6.666666666666668,-6.666666666666668,14.0,,0.0,1.0,1,0,1,within,"HEALTH INSURANCE INNOVATIONS, INC.",2013,2013-01-25,2013-02-08,2012-12-20,2013-02-11,2013-02-08,2013/02/08,14.0,14.119999885559082,13.699999809265135,14.380000114440918,13.020000457763672,3394094.0,0.8571428656578064,-2.1428570747375493,6411,Insur,0.2199999988079071,1,0,NASDAQ,None,0,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,8.5+,2.857142686843872,4666667.0,13333334.0,70000005.0,200000010.0,0.6084392558446566,77.34072066079908,6.644081552110525,0.19394699030265047,30101980.0,0.0,0.0,4.0,6.579999923706055,14.800000190734865,35.66666793823242,-0.04227344922070827,0.0,-0.07390187886492763,-0.03872510936187863,0.13758571728694005,0.0,-0.1475893794071266,-0.003334554040062186,1.728297119842075,0.0,1.8560057787520952,1.1947676328647232,-0.07390187886492763,1.8560057787520952,-0.1475893794071266,Search term,Health Insurance Innovations,6.666666666666668,0.0,0,12,2013-08-07,180
1561627,9.0,10.0,10.0,30.0,2.0,3.0,13.333333333333336,20.0,13.333333333333336,9.0,0.0,0.0,0.9,2,2,0,above,EXONE CO,2013,2013-01-28,2013-02-07,2013-01-08,2013-02-07,2013-02-07,2013/02/07,18.0,23.65999984741211,26.520000457763672,27.25,23.5,6570452.0,31.44444465637207,47.33333206176758,3550,Mach,0.2199999988079071,1,0,NASDAQ,Up,1,0.0,0.0,0.0,1,0.0,0+,2.4147682189941406,5300000.0,12798272.0,79500000.0,191974080.0,1.0259974029459862,-17.85833470312231,12.063807304930332,-0.8399439393068064,15913225.0,0.0,13.333333333333336,4.0,8.090000152587889,14.800000190734865,35.66666793823242,0.6694457286670168,0.0,0.0,0.2231485762223389,17.379280795136808,0.0,0.0,5.793093598378936,48.170869448379364,0.0,0.0,16.05695648279312,0.6694457286670168,48.170869448379364,17.379280795136808,Search term,ExOne Company,0.0,20.0,0,7,2013-08-06,180
1561660,,18.0,18.0,49.0,,2.0,0.0,10.0,10.0,18.0,0.0,0.0,1.0,1,1,0,above,PATTERN ENERGY GROUP INC.,2013,2013-09-09,2013-09-27,2013-08-09,2013-09-27,2013-09-27,2013/09/27,22.0,24.10000038146973,23.270000457763672,24.29999923706055,23.0,10124130.0,9.545454978942873,5.772727489471436,4991,Other,0.15000000596046448,0,0,NASDAQ Global Market,None,1,9.00100040435791,3.0,3.0,3,9.0,0+,3.1927051544189453,16000000.0,51083284.0,320000000.0,1021665680.0,0.718975569300909,40.53263826073157,8.928302717818754,0.4934295140461212,114430000.0,0.0,0.0,15.0,2.7100000381469727,23.36666679382324,44.33333206176758,-0.18181627542280449,0.0,0.0,-0.060605425140934824,-0.3299035112779598,0.0,0.0,-0.10996783709265326,0.2969363772202558,0.0,0.0,0.09897879240675192,-0.18181627542280449,0.2969363772202558,-0.3299035112779598,Search term,Pattern Energy Group,0.0,10.0,0,10,2014-03-26,180
1561680,,15.0,15.0,42.0,,2.0,0.0,13.333333333333336,13.333333333333336,15.0,,0.0,1.0,1,1,0,above,"TRI POINTE HOMES, INC.",2013,2013-01-16,2013-01-31,2012-12-21,2013-02-01,2013-01-31,2013/01/31,17.0,19.559999465942386,19.049999237060547,19.989999771118164,19.0,12714410.0,15.058823585510256,12.058823585510256,1531,Cnstr,0.2199999988079071,1,0,New York Stock Exchange,None,1,9.00100040435791,5.800000190734862,5.800000190734862,3,17.5,0+,2.30826997756958,13689000.0,31597908.0,205335000.0,473968620.0,0.27069161287682725,-120.29660406091372,21.04562941254829,-0.12469179921658105,22521000.0,0.0,0.0,4.0,10.890000343322754,14.800000190734865,35.66666793823242,13.440639701320055,0.0,0.0,4.480213233773352,20.434583379098463,0.0,0.0,6.811527793032821,20.434583379098466,0.0,0.0,6.8115277930328215,13.440639701320055,20.434583379098466,20.434583379098463,Search term,TRI Pointe Homes,0.0,13.333333333333336,0,0,2013-07-30,180
1561743,,10.0,10.0,34.0,,0.0,0.0,0.0,0.0,10.0,,0.0,1.0,0,0,0,within,"KINDRED BIOSCIENCES, INC.",2013,2013-12-02,2013-12-12,2013-11-08,2013-12-12,2013-12-12,2013/12/12,7.0,8.75,11.949999809265135,12.720000267028807,8.75,1132825.0,25.0,70.71428680419922,2836,Drugs,0.07000000029802322,1,0,NASDAQ Smallcap Market,None,1,6.000999927520753,3.0,3.0,2,6.0,0+,2.0063841342926025,7500000.0,15047881.0,52500000.0,105335167.0,0.07097983571589342,-57.57058212683162,0.0,-0.12158987700660312,0.0,0.0,0.0,15.666666984558105,0.7799999713897705,23.33333396911621,42.66666793823242,0.24186178735448388,0.0,0.0,0.08062059578482796,10.00559435553232,0.0,0.0,3.3351981185107733,49.32822116225364,0.0,0.0,16.442740387417874,0.24186178735448388,49.32822116225364,10.00559435553232,Search term,Kindred Biosciences,0.0,0.0,4,9,2014-06-10,180
1562476,8.0,9.0,9.0,126.0,1.0,1.0,4.761904761904762,4.761904761904762,4.761904761904762,8.0,-2.0,2.0,0.8888888888888888,1,1,0,within,TAYLOR MORRISON HOME CORP,2013,2013-04-01,2013-04-10,2012-12-05,2013-04-10,2013-04-10,2013/04/10,22.0,23.35000038146973,23.040000915527344,23.78000068664551,22.8700008392334,24175160.0,6.136363506317139,4.7272725105285645,1531,Cnstr,-0.25999999046325684,0,0,New York Stock Exchange,Up,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,8.5+,4.430727958679199,28572000.0,126594768.0,600012000.0,2658490128.0,0.5562510043299999,6.170366644385028,1.8516760066893216,3.403363399662773,1435721000.0,0.0,4.761904761904762,7.666666507720947,-3.509999990463257,19.933332443237305,59.66666793823242,1.7003354092699365,1.4780419272535843,0.5315598036046637,1.2366457133760613,1.7921864055224022,0.9893125655276018,13.150752526970205,5.3107504993400685,2.36844483699031,2.9240399187051698,47.60290692335343,17.631797226349637,1.004800865429124,25.2634734210293,7.070032546248903,Company,Taylor Morrison Home,0.0,4.761904761904762,12,25,2013-10-07,180
1562594,,17.0,17.0,106.0,,-1.0,0.0,-10.0,-10.0,17.0,,0.0,1.0,1,0,1,within,"LIQUID HOLDINGS GROUP, INC.",2013,2013-07-09,2013-07-26,2013-04-11,2013-07-26,2013-07-26,2013/07/26,9.0,9.0600004196167,7.639999866485598,9.0600004196167,7.260000228881836,183244.0,0.6666666865348816,-15.11111068725586,7372,Softw,0.5899999737739563,1,0,NASDAQ Global Market,None,1,7.500999927520753,7.5,7.5,1,7.5,7+,7.703360080718994,3175000.0,24458168.0,31750000.0,244581680.0,0.17649185933373315,-47.86975944916295,138.77258202153348,-0.2089001514749592,1762464.0,0.0,0.0,16.66666603088379,5.0900001525878915,18.53333282470703,35.66666793823242,-0.31376319867877656,0.0,0.0,-0.10458773289292551,0.8904785547406424,0.0,0.0,0.29682618491354745,49.94581446459353,0.0,0.0,16.64860482153118,-0.31376319867877656,49.94581446459353,0.8904785547406424,Search term,Liquid Holdings Group,10.0,0.0,0,4,2014-01-22,180
1563411,,10.0,10.0,10.0,,-3.0,0.0,-16.666666666666664,-16.666666666666664,10.0,,0.0,1.0,1,0,1,under,CONSTELLIUM N.V.,2013,2013-05-13,2013-05-23,2013-05-13,2013-05-23,2013-05-23,2013/05/23,15.0,13.5,14.529999732971193,14.649999618530273,13.260000228881836,9026542.0,-10.0,-3.133333444595337,3334,Steel,-0.119999997317791,0,1,New York Stock Exchange,None,1,9.00100040435791,6.5999999046325675,6.5999999046325675,4,26.5,0+,6.751217365264893,22222222.0,150027056.0,399999996.0,2700487008.0,1.0288166768853464,15.68684371402116,0.5822817334290403,1.147458362443638,4637767000.0,0.0,0.0,12.0,3.880000114440918,14.833333015441895,48.33333206176758,-0.22572730372004585,0.5565408045383017,0.0,0.1102711669394186,-1.5988558307982226,27.82320093752731,0.0,8.741448368909696,-0.90291740229633,-31.66328128082709,0.0,-10.855399561041144,0.5565408045383017,-31.66328128082709,27.82320093752731,Company,Constellium,16.666666666666664,0.0,8,7,2013-11-19,180
